text_content,suspicious_keyword_count,sentiment_score,grammar_score,readability_score,legitimacy_score,urgency_score,word_count,sentence_count,avg_sentence_length,domain_age_days,ssl_certificate,domain_reputation,contact_info_present,social_media_links,privacy_policy_present,is_scam
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.1615058012372945,75.50945383470214,66.27217992353002,66.63236621080326,20.248795374877684,610,21,12.274088982348035,354,1,74.31062875552638,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.20144405259119488,94.11278923446844,80.4417904776257,85.27114001454966,25.212131627801234,751,24,12.930189442343046,512,1,83.75949694243228,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.24699080939838905,80.75100078850886,71.66174262676954,72.79637095830228,12.785933788142017,748,28,18.952972914248278,606,1,78.41906739629547,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.0948330177294312,92.56504935464693,75.54510299901354,87.89611446881636,19.675937931655927,417,37,19.10270338074304,1709,1,96.98837468116946,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.26382577095212045,80.39260017534366,81.39354005560918,89.980509014166,14.228625159978224,495,33,17.43109869751028,1375,1,85.08626560196754,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.05048056531807929,76.26321056328278,83.27021933662482,72.47037885488606,19.1899154972882,532,29,17.02004923361413,2449,1,77.8790083709822,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.25813067696820163,45.17090231344122,31.55103542391386,12.134670366337293,77.21597549031289,126,7,23.170502692666854,60,0,23.4062192697886,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.5708711277917811,37.039262455663604,39.9828978952327,14.572480399912523,89.77450506475125,153,12,18.099356954208396,30,0,38.70757064008279,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.3098927188103635,36.21682947024169,51.955516686979806,32.70997396516686,61.4068940337366,144,12,10.332771130454525,34,0,44.94114470187503,0,1,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.07057980840948833,79.45496648758377,79.97129436907254,73.11372821220037,24.105672480786247,599,26,19.605701999978898,1777,1,98.63037854869903,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.04679730683277894,81.34001939468608,81.99975186338021,85.3886200945938,17.127332755101133,456,39,18.806227922661286,1872,1,85.29169514810695,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.012127146649669476,83.98166785352227,80.92903539075618,76.41188972755326,22.99904196331778,783,24,16.976073510471846,1171,1,73.8061848418928,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.38027458997556524,50.161681162567604,44.58892418312046,25.772686586774046,67.48573100514746,51,17,12.611225129671439,83,0,24.644858377931595,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.4781662593312213,52.37775626441024,54.54922976115363,16.295259845692282,84.75392002998345,68,17,12.21178790059426,55,1,27.075727974310613,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.08473377382424335,75.42384492455706,69.54981781738125,74.26861842924777,18.487925854970715,734,34,18.101220470049128,1701,1,83.18967202177495,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.5089204060661372,48.756143085913266,39.33887002619205,11.514668332372239,78.82459715352837,94,8,24.04400709119829,9,0,48.72743045251452,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5763520678236818,33.73037524292611,51.87834046552881,39.12820748813856,65.31460569667877,119,16,10.604282781669976,86,0,32.67968101366875,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2240501710875428,80.32316772102352,69.30241194092082,84.76133933606916,29.741647280119405,383,20,14.196356677923557,2690,0,86.94457488659188,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.35907376577322186,59.21401240071448,43.60496656259255,18.257175431110248,81.28316593901924,121,11,11.979479794359426,46,0,22.79588358688084,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.07608869050246608,91.66419375915603,83.58815132140414,78.85268486753019,17.898903720429242,636,23,19.857081475489203,1029,1,83.33439933933373,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4874958471414121,51.97203147175137,42.87333374783149,14.84088403166151,62.50663012532069,175,15,20.98620797219003,78,0,39.039177694621415,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.04922557693032945,93.67230755670188,82.34709278230716,67.0082709610871,25.567438090909825,557,25,19.767237691598957,1503,1,71.90607167271756,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.28883034827732823,39.65009968978646,51.2010522400371,31.865843268098406,62.86197831939632,150,15,10.437546454678968,67,1,20.013283443116237,1,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.4412981690736119,36.817831606789866,43.59467675979367,30.849103993644274,75.45501085159766,106,7,19.170124843715893,17,1,44.515731521799225,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.20430372335478006,75.31676141889749,76.1562025147087,71.38384141780395,20.130999998170942,411,38,14.506941555658226,567,1,97.86188107832007,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.21493953936388285,85.82670765402534,71.47791105160758,64.08751695275933,27.751261436323826,383,21,19.02492157588561,2243,1,73.82729406750079,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2809056058133489,85.66110580189422,77.63088757352321,76.28821333467982,12.587612339334019,754,27,12.79316889822099,1024,1,93.33954914712811,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.003820899465995259,88.22764155689978,65.6412539261361,62.49605449526805,15.867922895715695,464,26,16.768241287598407,389,1,80.59014252915509,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.123253663251286,90.28186000425963,77.38702611872598,66.96401738400469,10.018860850549807,519,38,19.88165860728875,2171,1,90.9863342129664,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.46166406171443936,48.57717096160745,38.30274458270311,37.8430550652936,85.34586982468898,184,16,11.745377277467439,19,1,21.32121138165393,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.3610957938987323,45.588350274090224,54.91315771996548,14.056519411385642,80.26368136009276,95,12,12.381051450614642,86,1,47.21125881245065,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.009466553968583064,94.60010926393633,76.92517150465405,81.2921125440306,10.14715659250829,695,26,12.300229260254426,866,1,83.40351029524635,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.23821412553386728,48.715779740297194,41.294191968430724,27.59825389526422,65.04042623234591,157,6,17.09337948449773,21,0,20.70915758139009,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.28279744049802324,55.54217243674422,32.10660915389628,20.682792554992652,80.41153241287566,192,7,12.482496619954834,23,1,23.57319607630149,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.12946128119550285,83.89610990117563,78.36977241966808,78.89761512183779,10.356675803872466,366,35,12.707895165592113,1228,1,84.85167836963754,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.3168872921847591,57.32310484931746,48.8490475899196,34.14720330524316,60.540196668013635,120,18,20.90006488105485,19,1,23.37741171235811,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.17016177485411757,81.47258249160959,66.59283212578046,77.50306904132655,28.9574033723936,666,25,12.99691366166017,2300,1,91.24509765506713,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.20607075291473076,47.44251316746062,32.646330896947724,36.19058182089148,75.69429062091496,89,6,18.40869713501573,52,0,44.79653222574393,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.09741233209304836,92.61336925100296,72.9448426293367,68.06102207262805,16.951996289173017,395,30,16.44004537867589,1109,1,72.9979563116323,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.16848862253852706,75.62891910117895,79.52993492674845,85.07349212563804,18.30327173208208,632,32,13.396887335858096,2394,1,85.83436324886863,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.041018796293528184,76.4649120821478,81.24634665428238,82.57227699636027,25.066258637585143,559,32,17.770298151790612,2388,1,71.15084664363924,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.3063751699856956,40.81035285615805,36.49874657135657,23.59722540486493,60.96947853328951,190,18,11.143005693987448,6,1,41.7715852516508,0,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.37498996880949165,57.12476083481245,38.70638667558251,25.419684674794325,83.5095903822343,79,11,17.854034140225167,81,1,24.41220442787114,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.2854045465242688,45.17558078855487,51.01757570028,31.98404634298752,76.26711616475545,146,12,19.179107580059963,19,0,22.812707619366698,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.19436079434740997,91.77001980886291,83.99173535129171,86.08058543768388,19.666228973945877,426,32,13.235945889648306,2320,1,85.64798538973365,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.13399709344232874,88.7852327093191,83.78218441465378,67.49996205671495,20.702410153468097,487,33,14.148457124965129,1497,1,93.87739427260469,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.24768417713622937,31.093831524768554,31.318598804055434,35.02492324625324,63.539174508841846,113,11,16.568498307143685,85,0,23.01688196250333,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.45034396628569456,45.09408775740263,51.41224602970806,29.76080894856835,64.88803281244289,73,11,24.163773956877513,92,0,48.20690724274873,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.18202531368215166,84.01973005296688,67.01505687919152,81.22568456934128,10.623498182238425,755,31,13.10922023290643,1060,1,91.17647334045165,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.03458014072700405,79.22416517175904,71.2636410140727,65.36523205523397,28.038322156757655,337,35,15.587262728127463,2491,0,97.78839885545221,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.2132757418249705,39.11839203722171,46.32906976328208,38.14914455345448,86.13613446789157,88,13,21.826710148799478,77,1,39.52305642676242,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5345683691942558,45.073969492882966,30.359530899603826,34.08943903927312,89.42381416243754,120,16,14.334527873815878,46,1,42.636107477073814,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.012590920980367765,76.40137391442379,66.13251114755116,63.611344485166015,21.615371672288433,429,37,14.447158506092158,1904,1,91.25750637303476,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.21226100088232244,37.730486655336406,41.56557391848291,36.04817516225141,81.81507209298924,73,8,19.431472273089177,92,0,49.62948691208173,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.417798783641546,51.27962485417829,34.18303260002651,33.41895152276672,77.51318341542336,188,14,17.228012189119248,17,1,28.89679736617792,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.24085981186301525,49.76076438622331,53.57077853533154,34.266503849089844,62.29250578314154,146,14,23.954783272567354,60,1,44.75396587786111,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.23444744621801708,80.29934123110885,73.97265183235469,76.13076385772914,23.272494415345992,567,30,17.16837555277277,425,1,72.34981165447655,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.2981409256664844,31.731964776753514,39.775821728184965,17.026101127790024,66.58661769689405,121,15,18.35317664758144,47,1,46.144052641296014,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.06779259403592791,82.81387074201898,78.31661655303725,66.46538572643307,14.421431056279836,702,28,18.05541476101611,509,1,75.625816687365,0,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.08725677674829432,92.75083815452828,77.8253141851374,72.40933694183096,15.856257334743376,745,30,16.07153424807429,1612,1,97.99232959198434,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.09990359812594618,79.82488672076056,69.1646361721643,67.5144884024929,26.118116850668827,466,21,17.6730175318875,2816,0,97.07626344528859,0,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.3323557451956688,43.46332721494209,46.73476003648403,14.372697047342552,73.48301505641213,57,15,24.228750322771507,57,0,25.02857648864953,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.24025499140941334,37.19622338267834,33.54929974402485,20.438242347465,73.51052936716238,107,15,19.767213773225112,48,0,42.142073700155514,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5095965512611049,53.18764445628345,43.03240119135347,39.280414698376404,63.7665064428796,183,11,10.263285450499433,25,1,35.53881583137737,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.36284259565025107,31.980295324207248,38.72051334923698,13.329942963739445,84.24705630027667,83,17,24.326728109375523,16,1,23.38794928058034,1,0,0,1
